Fuel Type Code,Station_Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code
ELEC,Icon Parking - Tesla Destination,330 W 58th St,,New York,NY,10019,,212-245-9634  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.767725,-73.983646,10.01.2019,115099,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Apple Parking - 332 W 11th Street - Tesla Destination,332 W 11th St,,New York,NY,10014,,212-741-9079  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only ,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.735404,-74.007717,10.01.2019,115100,2019-01-17 00:33:46 UTC,P,,,01.03.2017,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,iPark - Tesla Destination,333 E 38th St,,New York,NY,10016,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.746891,-73.972547,10.01.2019,115101,2019-01-17 00:33:46 UTC,P,,,01.03.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Standard Parking - Tesla Destination,339 S End Ave,,New York,NY,10280,,800-836-6666  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.710652,-74.016396,10.01.2019,115102,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,MPG - 340 East 93rd - Tesla Destination,340 E 93rd St,,New York,NY,10128,,212-490-3460  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.781375,-73.946721,10.01.2019,115103,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Rapidpark - Tesla Destination,340 E 94th St,,New York,NY,10128,,212-369-8681  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only ,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.781961,-73.946209,10.01.2019,115104,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,iPark - Tesla Destination,345 E 80th St,,New York,NY,10075,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.773471,-73.952304,10.01.2019,115105,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Rapidpark - Tesla Destination,35 E 75th St,,New York,NY,10021,,917-675-6906  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773815,-73.963696,10.01.2019,115106,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,The Carlyle Hotel - Tesla Destination,35 E 76th St,,New York,NY,10021,,212-744-1600  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.774308,-73.963182,10.01.2019,115107,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Quik Park - Tesla Destination,350 E 82nd St,,New York,NY,10028,,212-352-0514  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.774316,-73.951909,10.01.2019,115108,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,GGMC Parking - Tesla Destination,350 W 43rd St,,New York,NY,10036,,212-315-1646  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.758503,-73.991285,10.01.2019,115109,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Rapidpark - Tesla Destination,351 E 83rd,,New York,NY,10028,,212-265-7854  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.775208,-73.950978,10.01.2019,115110,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,35-39 E 61st St,,New York,NY,10021,,212-980-3057  877-798-3752,E,,Public,24 hours daily; for Tesla use only; pay lot; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.764876,-73.970102,10.01.2019,115111,2019-01-17 00:33:46 UTC,P,,,01.11.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - 376 Greenwich Street - Tesla Destination,376 Greenwich St,,New York,NY,10013,,212-227-7035  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.719814,-74.010394,10.01.2019,115112,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,377 E 33rd St,,New York,NY,10016,,212-532-3721  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.743382,-73.974251,10.01.2019,115113,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,385 W 15th St,,New York,NY,10011,,212-929-8164  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.741669,-74.004397,10.01.2019,115114,2019-01-17 00:33:46 UTC,P,,,01.03.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,386 E 48th St,,New York,NY,11248,,212-813-0014  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.751772,-73.964999,10.01.2019,115115,2019-01-17 00:33:46 UTC,P,,,01.03.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,39 Exchange Pl,,New York,NY,10005,,212-825-0700  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.706109,-74.010148,10.01.2019,115116,2019-01-17 00:33:46 UTC,P,,,01.03.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,GGMC Parking - Tesla Destination,40 E 94th St,,New York,NY,10128,,212-369-9304  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.785524,-73.95496,10.01.2019,115117,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,City Parking - Tesla Destination,40 Mercer St,,New York,NY,10025,,212-219-3413  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721244,-74.00092,10.01.2019,115118,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,40 W 26th St,,New York,NY,10010,,212-206-8749  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only ,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.743961,-73.989912,10.01.2019,115119,2019-01-17 00:33:46 UTC,P,,,01.05.2016,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,iPark - Tesla Destination,400 E 35th St,,New York,NY,10016,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.744093,-73.972689,10.01.2019,115120,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Liberty View Parking - Tesla Destination,400 Murray St,,New York,NY,10016,,212-842-2305  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.716079,-74.015929,10.01.2019,115121,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Champion Parking - 113 - Tesla Destination,400 W 113th St,,New York,NY,10025,,212-663-0113  877-798-3752,E,,Public,24 hours daily; for Tesla use only; pay lot; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.804007,-73.960887,10.01.2019,115122,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Propark - 401 W 110th Street - Tesla Destination,401 W 110th St,,New York,NY,10025,,212-864-7164  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.802368,-73.961689,10.01.2019,115123,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Parkit - 403 Lafayette St - Tesla Destination,403 Lafayette St,,New York,NY,10003,,212-254-1263  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.728137,-73.992393,10.01.2019,115124,2019-01-17 00:33:46 UTC,P,,,01.03.2015,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,41 E 85th St,,New York,NY,10028,,212-472-4713  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.780305,-73.959091,10.01.2019,115125,2019-01-17 00:33:46 UTC,P,,,15.12.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Rapidpark - Tesla Destination,411 W 55th St,,New York,NY,10019,,212-265-7854  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767111,-73.987232,10.01.2019,115126,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,GGMC Parking - Tesla Destination,415 E 79th St,,New York,NY,10075,,212-650-1275  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.772197,-73.95183,10.01.2019,115127,2019-01-17 00:33:46 UTC,P,,,01.03.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,417 E 53rd St,,New York,NY,10022,,212-644-6312  877-798-3752,E,,Public,24 hours daily; for Tesla use only; pay lot; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.755371,-73.963368,10.01.2019,115128,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,417 E 71st St,,New York,NY,10021,,212-288-6874  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.766976,-73.955645,10.01.2019,115129,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,GMC Parking - 420 E 53rd - Tesla Destination,420 E 53rd St,,New York,NY,10022,,212-759-5290  877-798-3752,E,,Public,24 hours daily; for Tesla use only; pay lot; see valet for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.755013,-73.963549,10.01.2019,115130,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Sutton Place North Garage - Tesla Destination,420 E 54th St,,New York,NY,10022,,212-752-7504  877-798-3752,E,,Public,24 hours daily; for Tesla use only; pay lot; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.755679,-73.963528,10.01.2019,115131,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,imPark - 422 E 79th Street - Tesla Destination,422 E 79th St,,New York,NY,10075,,212-737-6283  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.771766,-73.951838,10.01.2019,115132,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Quik Park - Tesla Destination,423-431 W 23rd St,,New York,NY,10011,,212-352-0514  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.746762,-74.001428,10.01.2019,115133,2019-01-17 00:33:46 UTC,P,,,01.02.2015,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,425 E 58th St,,New York,NY,10022,,212-838-4447  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.758766,-73.961406,10.01.2019,115134,2019-01-17 00:33:46 UTC,P,,,15.08.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,City Parking - Tesla Destination,425 E 61st St,,New York,NY,10065,,212-219-3413  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.760522,-73.959278,10.01.2019,115135,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,ABM Parking - 866 UN Plaza - Tesla Destination,430 E 49th St,,New York,NY,10017,,877-727-5452  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.752516,-73.965347,10.01.2019,115136,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Quik Park - Tesla Destination,43-08 Crescent St,,New York,NY,11101,,718-433-2433  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.748762,-73.942538,10.01.2019,115137,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,44 Elizabeth St,,New York,NY,10013,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.716947,-73.996472,10.01.2019,115138,2019-01-17 00:33:46 UTC,P,,,01.02.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Quik Park - Tesla Destination,444 E 86th St,,New York,NY,10028,,212-352-0514  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.775975,-73.947732,10.01.2019,115139,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Rapidpark - Tesla Destination,480 Riverside Dr,,New York,NY,10027,,212-870-6736  877-798-3752,E,,Public,24 hours daily; for Tesla use only; pay lot; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.811206,-73.963782,10.01.2019,115140,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,49 W 116th St,,New York,NY,10026,,212-860-7691  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.801497,-73.94792,10.01.2019,115141,2019-01-17 00:33:46 UTC,P,,,15.08.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,5 E 22nd St,,New York,NY,10010,,212-674-9002  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.740794,-73.988885,10.01.2019,115142,2019-01-17 00:33:46 UTC,P,,,01.05.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,GGMC Parking - Tesla Destination,50 Battery Pl,,New York,NY,10280,,212-945-3109  877-798-3752,E,,Public,24 hours daily; for Tesla use only; pay lot; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.706643,-74.018095,10.01.2019,115143,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,GGMC Parking - Tesla Destination,50 E 79th St,,New York,NY,10075,,212-879-0670  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.775932,-73.961937,10.01.2019,115144,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,MPG - 500 West 30th - Tesla Destination,500 W 30th,,New York,NY,10001,,212-490-3474  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.751987,-74.001701,10.01.2019,115145,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Roger Smith Hotel - Tesla Destination,501 Lexington Ave,,New York,NY,10017,,212-755-1400  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.754735,-73.973361,10.01.2019,115146,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,51 W 22nd St,,New York,NY,10010,,646-230-7263  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.742197,-73.992168,10.01.2019,115147,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,515 E 72nd St,,New York,NY,10021,,212-249-8196  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.766857,-73.952647,10.01.2019,115148,2019-01-17 00:33:46 UTC,P,,,01.05.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,524 E 73rd St,,New York,NY,10021,,212-452-1324  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.766741,-73.95193,10.01.2019,115149,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,GGMC Parking - Tesla Destination,53 E 76th St,,New York,NY,10021,,212-570-7182  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.774265,-73.96278,10.01.2019,115150,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,530 E 80th St,,New York,NY,10075,,212-439-1580  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.771136,-73.948252,10.01.2019,115151,2019-01-17 00:33:46 UTC,P,,,01.03.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,MPG - 530 West 30th - Tesla Destination,530 W 30th,,New York,NY,10001,,212-490-3474  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.752558,-74.002736,10.01.2019,115152,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,536 E 88th St,,New York,NY,10128,,877-727-5464  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.776302,-73.944521,10.01.2019,115153,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,54 Murray St,,New York,NY,10007,,212-962-9011  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.714121,-74.009808,10.01.2019,115154,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Standard Parking - Tesla Destination,54 W 28th St,,New York,NY,10001,,800-836-6666  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for customer use only ,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.745449,-73.989622,10.01.2019,115155,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Loews - Regency New York - Tesla Destination,540 Park Ave,,New York,NY,10065,,212-759-4100  877-798-3752,E,,Public,24 hours daily; for Tesla use only; pay lot; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764608,-73.969355,10.01.2019,115156,2019-01-17 00:33:46 UTC,P,,,01.11.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Manhattan Parking 110 - Tesla Destination,543 W 110th St,,New York,NY,10025,,212-222-7813  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.804167,-73.965894,10.01.2019,115157,2019-01-17 00:33:46 UTC,P,,,01.03.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,549 W 23rd St,,New York,NY,10011,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.748931,-74.006078,10.01.2019,115158,2019-01-17 00:33:46 UTC,P,,,01.03.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,55 W 14th St,,New York,NY,10011,,212-242-9218  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.737266,-73.99611,10.01.2019,115159,2019-01-17 00:33:46 UTC,P,,,01.05.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,GGMC Parking - Tesla Destination,550 W 25th St,,New York,NY,10001,,212-929-0443  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.749666,-74.005485,10.01.2019,115160,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,552 W 30th St,,New York,NY,10001,,212-967-7872  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.752693,-74.002954,10.01.2019,115161,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,560 3rd Ave,,New York,NY,10016,,212-599-9807  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.748094,-73.976864,10.01.2019,115162,2019-01-17 00:33:46 UTC,P,,,01.05.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Rapidpark - Tesla Destination,575 1st Ave,,New York,NY,10016,,212-684-2762  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.742761,-73.974554,10.01.2019,115163,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Parkit - 575 Washington - Tesla Destination,575 Washington St,,New York,NY,10014,,212-929-9404  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.729474,-74.008847,10.01.2019,115164,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Standard Parking - Tesla Destination,58 W 58th St,,New York,NY,10019,,800-836-6666  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764459,-73.976349,10.01.2019,115165,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,59-63 Allen St,,New York,NY,10002,,212-226-1793  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.717124,-73.99201,10.01.2019,115166,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Champion Parking - 90 - Tesla Destination,60 E 90th St,,New York,NY,10028,,212-828-8282  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.783085,-73.956304,10.01.2019,115167,2019-01-17 00:33:46 UTC,P,,,01.03.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Champion Parking - 60 East End Avenue - Tesla Destination,60 E End Ave,,New York,NY,10028,,212-308-5959  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.772794,-73.946969,10.01.2019,115168,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
